NOMBRE_EQUIPO,INTERFACE,NOMBRE_CLIENTE,NRO_VLAN,DIRECCION_IPV4, DIRECCION_IPV6, VELOCIDAD_ENTRADA,VELOCIDAD_SALIDA
 CRED1004X1,Loopback0,,,WAN: 181.225.41.18/32 - LAN: ,WAN: 2803:D480:0:73::18/128 - LAN: ,,
 CRED1004X1,Port-channel1,,,,,,
 CRED1004X1,Port-channel1.9,CC-BACKBONE-L3-IFX,9,WAN: 172.23.249.2/28 - LAN: ,WAN: 2803:D480:0:80:0:3E80:0:4/124 - LAN: ,,
 CRED1004X1,Port-channel1.30,CRED-LEBRUN,30,WAN: 172.23.249.34/28 - LAN: ,WAN: 2803:D480:0:66::C001/64 - LAN: ,,
 CRED1004X1,Port-channel2,LEV3-CL_IP - FRO2006909960,,,,,
 CRED1004X1,Port-channel3,,,,,,
 CRED1004X1,Port-channel3.282(shutdown),,,,,,
 CRED1004X1,Port-channel4,,,,,,
 CRED1004X1,Port-channel5,,,,,,
 CRED1004X1,Port-channel6,,,,,,
 CRED1004X1,Port-channel8,,,,,,
 CRED1004X1,Port-channel9,,,,,,
 CRED1004X1,TenGigabitEthernet0/1/0,CCSJ4500CREX2_xe-0/0/14_TUNO-CUBON-CV,,,,,
 LEB1009X1,Port-channel1.29,L3-LEBRUN,29,WAN: 172.23.249.20/28 - LAN: ,WAN: 2803:D480:0:67::1009/64 - LAN: ,,
 LEB1009X1,Port-channel1.30,CRED-LEBRUN,30,WAN: 172.23.249.39/28 - LAN: ,WAN: 2803:D480:0:66::1009/64 - LAN: ,,
 LEB1009X1,Port-channel2,LEB5200X1_ae2(CDN),,,,,
 LEB1009X1,Port-channel2.1114,LEB-WANGSU-CDN2024,1114,WAN: 181.225.46.129/29 - LAN: 181.225.45.0/25 ,WAN: 2803:D480:0:92::8053/64 - LAN: ,,
 LEB1009X1,Port-channel2.1134,LEB-NETFLIX-CDN2023,1134,WAN: 181.225.46.137/29 - LAN: ,WAN: 2803:D480:0:60::8053/64 - LAN: ,,
 LEB1009X1,Port-channel2.1149,LEB-GOOGLE2022,1149,WAN: 181.225.46.1/26 - LAN: ,WAN: 2803:D480:0:87::1/64 - LAN: ,,
 LEB1009X1,Port-channel2.1151,LEB-FB2021,1151,WAN: 181.225.43.105/29 - LAN: 181.225.46.64/26 ,WAN: 2803:D480:0:85::8053/64 - LAN: ,,
 LEB1009X1,Port-channel3,CCSJ5120LEBX1_ae3(CUST),,,,,
 LEB1009X1,Port-channel3.205,OCTAGON-CSP;ID:26595,205,WAN: 172.23.238.29/30 - LAN: ,,ACL:OCTAGON-CSP / Mb:15,ACL:OCTAGON-CSP / Mb:15,
 LEB1009X1,Port-channel3.764,LEB-TV-ZAMORA;ID:18823,764,WAN: 172.23.239.197/30 - LAN: 190.94.201.48/30 ,,ACL:1G / Mb:error_speed,ACL:1G / Mb:error_speed,
 LEB1009X1,Port-channel3.1118(shutdown),LEB-COMER-WISP-NET,1118,WAN: 172.23.241.177/30 - LAN: 190.94.198.144/29 ,,ACL:LEB-COMER-WISP-NET / Mb:1300,ACL:LEB-COMER-WISP-NET / Mb:1300,
 LEB1009X1,Port-channel3.1121,LEB-VENSITE;ID:26062,1121,WAN: 172.23.250.193/30 - LAN: 190.94.192.0/24 200.124.121.0/24 ,WAN: 2803:D480:0:71::8053/64 - LAN: 2801:0:200::/48 ,,
 LEB1009X1,Port-channel3.1143,LEB-NTIS;ID:26181,1143,WAN: 190.94.245.9/29 - LAN: 190.94.245.104/29 ,WAN: 2803:D480:0:76::8053/64 - LAN: ,ACL:NTIS-CAP / Mb:error_speed,ACL:NTIS / Mb:error_speed,
 LEB1009X1,Port-channel3.1255,CAU-MULTICABLER-F-LG,1255,WAN: 172.23.237.249/30 - LAN: 45.168.174.200/29 190.94.199.240/30 ,,ACL:CAU-INTERMAX-F-LG / Mb:700,ACL:CAU-INTERMAX-F-LG / Mb:700,
 LEB1009X1,Port-channel3.1276,FOODKART;ID:26739,1276,WAN: 190.94.193.221/30 - LAN: ,,ACL:400M / Mb:400,ACL:400M / Mb:400,
 LEB1009X1,Port-channel3.1536,MCY-NODOV-IP;ID:26279,1536, SEC-WAN: 190.94.243.41/29 - LAN: WAN: 181.225.42.169/29 - LAN: ,WAN: 2803:D480:0:75::8053/64 - LAN: ,ACL:MCY-NODOV / Mb:error_speed,ACL:MCY-NODOV / Mb:error_speed,
 LEB1009X1,Port-channel3.1659,LEB-MULTICABLER-DCN,1659,WAN: 172.23.241.209/30 - LAN: 45.168.174.64/28 190.94.199.236/30 ,,ACL:LEB-INTERMAX / Mb:error_speed,ACL:LEB-INTERMAX / Mb:error_speed,
 LEB1009X1,Port-channel3.1672(shutdown),LEB-HQ-RENTAL-IP,1672, SEC-WAN: 181.225.45.1/26 - LAN: WAN: 181.225.47.1/26 - LAN: ,,ACL:HQ-RENTAL-IP / Mb:7500,ACL:HQ-RENTAL-IP / Mb:7500,
 LEB1009X1,Port-channel3.1674(shutdown),LEB-SUPERCONEX,1674, SEC-WAN: 172.23.237.233/30 - LAN: WAN: 172.23.238.137/30 - LAN: ,,ACL:SUPERCONEX / Mb:3000,ACL:SUPERCONEX / Mb:3000,
 LEB1009X1,Port-channel3.1678,LEB-URBALINK-LDC,1678,WAN: 190.94.201.57/30 - LAN: ,WAN: 2803:D480:0:5D::8053/64 - LAN: ,ACL:BOL-URBALINK-LDC / Mb:error_speed,ACL:BOL-URBALINK-LDC / Mb:error_speed,
 LEB1009X1,Port-channel3.1743(shutdown),LEB-CORP-OCTAGON;ID:26595,1743,WAN: 172.23.241.169/30 - LAN: 181.225.47.80/28 ,,ACL:OCTAGON / Mb:300,ACL:OCTAGON / Mb:300,
 LEB1009X1,Port-channel3.1745(shutdown),THE-WORLD-TECH;ID:26728,1745,WAN: 190.94.251.249/29 - LAN: ,,ACL:300M / Mb:error_speed,ACL:300M / Mb:error_speed,
 LEB1009X1,Port-channel3.2890,CIR_EDC-UNITEL-VDP;ID:12102,2890,WAN: 172.23.251.117/30 - LAN: 190.94.205.16/28 190.94.205.112/28 190.94.205.0/28 181.225.44.168/29 ,,ACL:CIR_EDC-UNITEL-VDP / Mb:1750,ACL:CIR_EDC-UNITEL-VDP / Mb:1750,
 LEB1009X1,Port-channel4,CCSJ5120LEBX1_ae4(IP-PROVEEDORES),,,,,
 LEB1009X1,Port-channel4.920,LEV3-CIR2024_IP;CID:500373217;SID:81-5ATOJT5;ORDER:8434803,920,WAN: 190.216.239.90/30 - LAN: ,WAN: 2001:13B3:C000::46/126 - LAN: ,,
 LEB1009X1,Port-channel4.928,TIS-10000027539,928,WAN: 89.221.41.91/31 - LAN: ,WAN: 2001:41A8:4020:2::20A/126 - LAN: ,,
 LEB1009X1,Port-channel4.943(shutdown),TIS-10000006901 / ZNT001UMI2MI2NN / PEW:EQX5-224941869850 ,943,WAN: 195.22.199.77/31 - LAN: ,WAN: 2001:41A8:4020:2::19A/126 - LAN: ,,
 LEB1009X1,Port-channel6,CCSJ5120LEBX1_ae6(PN),,,,,
 LEB1009X1,Port-channel6.20,LEB-2NET-GEST_A,20,WAN: 172.23.249.161/28 - LAN: ,,,
 LEB1009X1,Port-channel6.120,LEBH-MAILVE;ID:4,120, SEC-WAN: 181.225.41.33/28 - LAN: WAN: 181.225.41.1/28 - LAN: ,WAN: 2803:D480:0:79::8053/64 - LAN: ,,
 LEB1009X1,Port-channel6.253,CRED-LEBH-IFXSERVERS,253,WAN: 181.225.41.65/28 - LAN: ,WAN: 2803:D480:0:80::3D01/120 - LAN: ,,
 LEB1009X1,Port-channel6.756,LEB-CDN-MD,756,WAN: 172.23.255.197/30 - LAN: 181.225.47.48/28 ,WAN: 2803:D480:0:89::8053/64 - LAN: ,ACL:TEST-NOVO / Mb:15000,ACL:TEST-NOVO / Mb:15000,
 LEB1009X1,Port-channel6.766,LEB-NTIS-PEERTOVAL,766,WAN: 172.23.255.205/30 - LAN: ,WAN: 2803:D480:0:86::8053/64 - LAN: ,,
 LEB1009X1,Port-channel6.767,LEB-NTIS-PEERTOVAL-2,767,WAN: 172.23.255.221/30 - LAN: ,WAN: 2803:D480:0:96::8053/64 - LAN: ,,
 LEB1009X1,Port-channel6.794,LEB-CORPOELEC;ID:4,794,WAN: 181.225.47.193/28 - LAN: ,,ACL:200M / Mb:error_speed,ACL:200M / Mb:error_speed,
 LEB1009X1,Port-channel6.795,LEB-CORPOELEC-SW;ID:4,795,WAN: 172.23.242.201/30 - LAN: ,,,
 LEB1009X1,Port-channel6.797,CORPOELE-SANZ-P7;ID:26637,797,WAN: 172.23.242.229/30 - LAN: 190.94.200.208/30 ,,ACL:50M / Mb:50,ACL:50M / Mb:50,
 LEB1009X1,Port-channel6.933,LEV3-360-MEGADATTA(PN);ID:26641,933, SEC-WAN: 172.23.254.121/30 - LAN: WAN: 172.23.254.53/30 - LAN: 181.225.63.0/24 45.236.120.0/24 190.94.250.52/30 ,WAN: 2803:D480:0:78::8053/64 - LAN: ,,
 LEB1009X1,Port-channel6.941(shutdown),NTIS-CHIRCALNET,941,WAN: 181.225.43.185/29 - LAN: ,,,
 LEB1009X1,Port-channel6.1660,LEB-NTIS-MD-MAR26,1660,WAN: 172.23.255.145/30 - LAN: ,,,
 LEB1009X1,Port-channel6.1724,LEB-CORPOELEC-MZZNA;ID:4,1724,WAN: 172.23.238.93/30 - LAN: 190.94.224.92/30 ,,ACL:240M / Mb:240,ACL:240M / Mb:240,
 LEB1009X1,Port-channel10,LEBJ5110HX1(ae10),,,,,
 LEB1009X1,Port-channel10.1124,,1124,WAN: 172.23.255.77/30 - LAN: ,,,
 LEB1009X1,Port-channel10.1657,LEB-FAROCA-VISTAL(2NET);ID:4,1657,WAN: 172.23.245.169/30 - LAN: 181.225.40.136/29 181.225.41.154/32 181.225.42.104/29 181.225.48.112/29 190.94.198.80/29 190.94.198.112/29 190.94.198.160/29 190.94.210.100/30 190.94.212.0/23 190.94.218.56/29 190.94.232.0/23 190.94.243.0/29 190.94.245.104/29 190.94.245.120/29 190.94.245.176/29 190.94.245.224/29 190.94.251.208/29 190.94.253.164/30 ,WAN: 2803:D480:0:68::8053/64 - LAN: ,,
 LEB1009X1,HundredGigE0/0/0,,,,,,
 LEB1009X1,FortyGigabitEthernet0/1/0,,,,,,
 LEB1009X1,FortyGigabitEthernet0/1/1,,,,,,
 LEB1009X1,HundredGigE1/0/0,,,,,,
 LEB1009X1,HundredGigE1/1/0,,,,,,
 LEB1009X1,HundredGigE2/0/0,,,,,,
 LEB1009X1,HundredGigE2/1/0,,,,,,
 LEB1009X1,GigabitEthernet0(shutdown),,,,,,
 VECCSLEV31002X1,Loopback0,,,WAN: 181.225.46.242/32 - LAN: ,WAN: 2803:D480:0:73::242/128 - LAN: ,,
 VECCSLEV31002X1,Tunnel0,LEV3-MD-CDT,,WAN: 172.23.254.97/30 - LAN: ,,,
 VECCSLEV31002X1,GigabitEthernet0/0/0,TIS-ID:IFV005UCARMI2NN,,WAN: 10.10.121.185/30 - LAN: ,,,
 VECCSLEV31002X1,GigabitEthernet0/0/1,,,,,,
 VECCSLEV31002X1,GigabitEthernet0/0/1.925,LEV3-WIFIPOPCCS,925, SEC-WAN: 172.23.249.49/28 - LAN: 181.225.41.204/32 WAN: 172.23.254.129/28 - LAN: 181.225.41.192/32 ,,ACL:30M / Mb:30,ACL:30M / Mb:30,
 VECCSLEV31002X1,GigabitEthernet0/0/2(shutdown),,,,,,
 VECCSLEV31002X1,GigabitEthernet0/0/3(shutdown),,,,,,
 VECCSLEV31002X1,TenGigabitEthernet0/1/0,,,WAN: 172.23.249.3/28 - LAN: ,WAN: 2803:D480:0:80:0:3E80:0:1/124 - LAN: ,,
 VECCSLEV31002X1,TenGigabitEthernet0/1/0.29,L3-LEBRUN,29,WAN: 172.23.249.17/28 - LAN: ,WAN: 2803:D480:0:67::8053/64 - LAN: ,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0,,,,,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.911(shutdown),LEV3-CL_IP - FRO2006909960,911,WAN: 89.221.41.89/31 - LAN: ,WAN: 2001:41A8:4020:2::20A/126 - LAN: ,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.915(shutdown),LEV3-CL_IP - FRO2006909960,915,WAN: 4.15.156.46/30 - LAN: ,WAN: 2001:1900:2100::50C6/126 - LAN: ,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.916(shutdown),LEV3-CIX,916,WAN: 172.23.255.189/30 - LAN: ,,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.918(shutdown),LEV3-CHIRCALNET,918,WAN: 172.23.254.25/30 - LAN: ,,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.919(shutdown),LEV3-360,919,WAN: 172.23.254.29/30 - LAN: ,,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.924(shutdown),LEV3-WIFISOLUTION,924,WAN: 172.23.252.53/30 - LAN: ,WAN: 2803:D480:0:64::8053/64 - LAN: ,ACL:400M / Mb:400,ACL:WIFISOLUTION-MAY2021 / Mb:error_speed,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.930,CIR-MD-TEST,930,WAN: 172.23.252.205/30 - LAN: 190.94.250.188/30 ,,ACL:100M / Mb:100,ACL:100M / Mb:100,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.933(shutdown),LEV3-360-MEGADATTA,933,WAN: 172.23.254.53/30 - LAN: ,WAN: 2803:D480:0:78::8053/64 - LAN: ,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.934(shutdown),LEV3-360-PNS,934,WAN: 172.23.254.57/30 - LAN: ,WAN: 2803:D480:0:77::8053/64 - LAN: ,,
 VECCSLEV31002X1,TenGigabitEthernet0/2/0.941,LEV3-CHIRCALNET,941,WAN: 181.225.40.217/29 - LAN: ,,ACL:25M / Mb:25,ACL:25M / Mb:25,
 VECCSLEV31002X1,POS0/3/0(shutdown),UNITEL:CANTV-F9529/CIRCUITO:85560000650/ORDER:I13ICP25289,,WAN: 172.23.253.253/30 - LAN: ,,,
 VECCSLEV31002X1,POS0/3/1(shutdown),,,,,,
 VECCSLEV31002X1,POS0/3/2(shutdown),,,,,,
 VECCSLEV31002X1,POS0/3/3(shutdown),,,,,,
 VECCSLEV31002X1,POS0/3/4(shutdown),,,,,,
 VECCSLEV31002X1,POS0/3/5(shutdown),,,,,,
 VECCSLEV31002X1,POS0/3/6(shutdown),,,,,,
 VECCSLEV31002X1,POS0/3/7,UNITEL:CANTV-G0864/ORDER:I14ICP02675/CID:47410000818,,WAN: 172.23.252.17/30 - LAN: ,,,
 VECCSLEV31002X1,GigabitEthernet0(shutdown),,,,,,
2NETJMX204X1,ae0 ,LEBJ5110HX1_ae7,1657,WAN: 172.23.245.170/30 - LAN: ,,,
2NETJMX204X1,ae1 ,LEBH-MX204TOCISCO,116,WAN: 172.23.255.122/30 - LAN: ,,,
2NETJMX204X1,ae1 ,LEB-MKFOROLT,123,WAN: 172.16.10.233/30 - LAN: 10.255.255.110/32 172.16.200.32/30 190.94.212.250/32 172.16.200.176/30 190.94.213.12/30 ,,,
2NETJMX204X1,ae1 ,MCCY-2NET-PAR-CAIZA,204,WAN: 172.16.10.145/30 - LAN: 10.12.10.0/23 10.10.250.0/23 10.12.18.0/23 10.12.20.0/23 10.255.255.64/32 10.255.255.73/32 10.255.255.79/32 10.255.255.119/32 172.16.2.108/30 172.16.2.178/32 172.16.2.216/29 172.16.3.84/30 172.16.3.108/30 172.16.3.124/30 172.16.4.8/29 172.16.20.0/29 172.16.100.0/28 190.94.212.174/32 190.94.212.175/32 192.94.212.134/32 192.94.212.135/32 192.94.212.136/32 192.168.10.0/29 192.168.200.0/24 192.170.110.2/32 190.94.212.134/32 190.94.212.135/32 190.94.212.136/32 ,,,
2NETJMX204X1,ae1 ,VL-206-MCCY-2NET-T-CALIFORN,206,WAN: 172.16.13.9/30 - LAN: 11.255.255.1/32 172.16.202.8/30 190.94.232.172/30 190.94.232.176/30 10.18.138.0/23 10.18.140.0/23 10.18.142.0/23 10.18.144.0/23 10.18.146.0/23 10.18.148.0/23 10.18.150.0/23 10.18.152.0/23 10.18.154.0/23 10.19.0.0/23 10.19.2.0/23 10.19.4.0/23 10.19.6.0/23 10.19.8.0/23 10.19.10.0/23 10.19.12.0/23 ,,,
2NETJMX204X1,ae1 ,MCCY-FAROCA-CSP,215,WAN: 172.16.10.53/30 - LAN: 10.10.40.0/23 10.255.255.14/32 190.94.212.35/32 190.94.212.129/32 190.94.212.130/32 190.94.212.132/32 190.94.212.168/32 190.94.212.215/32 192.170.10.2/32 172.16.1.0/29 10.255.255.147/32 172.16.4.48/29 190.94.213.97/32 190.94.213.99/32 190.94.212.72/32 ,,,
2NETJMX204X1,ae1 ,MCCY-FAROCA-T-CALIFO,221,WAN: 172.16.10.33/30 - LAN: 10.255.255.87/32 190.94.212.67/32 ,,,
2NETJMX204X1,ae1 ,MCCY-2NET-MAGNOLIAS,225,WAN: 172.16.10.89/30 - LAN: 10.255.255.43/32 190.94.212.55/32 190.94.212.56/32 190.94.212.57/32 190.94.212.58/32 192.168.20.0/24 ,,,
2NETJMX204X1,ae1 ,MCCY-2NET-RES-ISLAS,227,WAN: 172.16.10.101/30 - LAN: 10.255.255.55/32 190.94.212.81/32 ,,,
2NETJMX204X1,ae1 ,MCCY-2NET-VISTA-HERMOSA,228,WAN: 172.16.11.1/30 - LAN: 10.255.255.131/32 10.255.255.111/32 10.10.54.0/23 190.94.212.231/32 172.16.200.104/30 190.94.213.83/32 10.255.255.164/32 190.94.212.109/32 10.255.255.44/32 192.168.70.0/29 10.10.116.0/23 190.94.212.180/32 190.94.212.181/32 190.94.213.68/30 172.16.200.12/30 10.255.255.89/32 192.170.20.0/29 172.16.2.200/29 10.255.255.124/32 172.16.200.112/30 190.94.212.252/32 190.94.213.124/30 190.94.213.190/32 10.255.255.166/32 172.16.201.24/30 190.94.213.128/30 10.255.255.68/32 192.170.70.0/29 190.94.212.206/32 190.94.212.253/32 172.16.200.128/30 10.255.255.125/32 172.16.4.32/29 10.255.255.167/32 190.94.213.172/30 190.94.213.176/30 190.94.213.180/30 190.94.213.184/30 172.16.201.28/30 10.255.255.170/32 190.94.212.255/32 190.94.212.154/32 10.10.22.0/23 10.10.66.0/23 10.255.255.15/32 190.94.212.172/32 192.168.91.0/29 10.255.255.7/32 190.94.212.73/32 190.94.212.74/32 172.16.1.152/29 172.16.201.80/30 10.255.255.171/32 190.94.213.196/30 10.255.255.168/32 172.16.201.36/30 190.94.213.192/30 190.94.212.217/32 190.94.213.21/32 10.255.255.72/32 192.169.140.0/29 172.16.4.176/29 10.255.255.180/32 172.16.201.136/30 190.94.213.240/30 10.255.255.81/32 172.16.2.232/29 172.16.3.128/29 172.16.200.44/30 172.16.200.228/30 172.16.201.16/30 190.94.213.224/30 190.94.213.228/30 190.94.212.204/32 10.255.255.199/32 172.16.201.228/30 190.94.232.28/30 190.94.232.32/30 10.255.255.185/32 190.94.212.163/32 172.16.201.176/30 190.94.232.124/30 190.94.232.128/30 172.16.201.76/30 10.255.255.254/32 172.16.5.96/29 172.16.202.224/30 190.94.232.166/32 10.40.54.0/23 ,,,
2NETJMX204X1,ae1 ,MCCY-2NET-CAIZA-DOLO,229,WAN: 172.16.11.49/30 - LAN: 10.10.198.0/23 10.12.16.0/23 10.12.52.0/23 10.255.255.76/32 172.16.200.36/30 190.94.212.200/32 192.169.210.2/32 190.94.213.72/30 ,,,
2NETJMX204X1,ae1 ,VL-233-MCCY-2NET-TURUMO,233,WAN: 172.16.11.57/30 - LAN: 10.12.244.0/23 10.255.255.135/32 172.16.200.148/30 190.94.212.246/32 190.94.213.40/30 190.94.213.212/30 190.94.213.216/30 190.94.213.220/30 ,,,
2NETJMX204X1,ae1 ,VL-234-MCCY-2NET-TURUMO-II,234,WAN: 172.16.12.101/30 - LAN: 10.255.255.195/32 172.16.201.204/30 190.94.213.248/30 ,,,
2NETJMX204X1,ae1 ,VL-238-MCCY-2NET-DOLORITA,238,WAN: 172.16.10.221/30 - LAN: 190.94.232.36/30 172.16.201.236/30 10.255.255.107/32 10.18.24.0/23 10.18.26.0/23 10.18.28.0/23 10.18.30.0/23 10.18.32.0/23 10.18.34.0/23 10.18.36.0/23 10.18.38.0/23 172.16.202.160/30 190.94.212.53/32 190.94.212.54/32 10.255.255.48/32 10.10.110.0/23 172.16.2.16/29 ,,,
2NETJMX204X1,ae1 ,VL-240-MCY-2NET-CAUCAGUITA,240,WAN: 172.16.12.237/30 - LAN: 10.255.255.247/32 172.16.202.176/30 10.30.78.0/23 10.30.80.0/23 10.30.82.0/23 10.30.84.0/23 10.30.86.0/23 10.30.88.0/23 10.30.90.0/23 10.30.92.0/23 10.30.94.0/23 10.30.96.0/23 10.30.98.0/23 10.30.100.0/23 10.30.102.0/23 10.30.104.0/23 10.30.106.0/23 10.30.108.0/23 190.94.232.148/30 ,,,
2NETJMX204X1,ae1 ,VL_241-MCY-2NET-COL-GUAREN,241,WAN: 172.16.12.253/30 - LAN: 10.255.255.252/32 172.16.202.200/30 172.16.202.220/30 190.94.232.156/30 190.94.232.160/30 10.30.220.0/23 10.30.222.0/23 10.30.224.0/23 10.30.226.0/23 10.30.228.0/23 10.30.230.0/23 10.30.232.0/23 10.30.234.0/23 10.30.236.0/23 10.30.238.0/23 10.30.240.0/23 10.30.242.0/23 10.30.244.0/23 10.30.246.0/23 10.30.248.0/23 ,,,
2NETJMX204X1,ae1 ,VL-260-CRED-2NET-MIRO-2009,260,WAN: 172.16.12.45/30 - LAN: 10.255.255.176/32 190.94.213.234/32 ,,,
2NETJMX204X1,ae1 ,CRED-FAROCA-SANTA-FE,297,WAN: 172.16.10.9/30 - LAN: 10.255.255.34/32 190.94.193.248/30 190.94.212.68/32 190.94.212.69/32 190.94.212.70/32 190.94.212.75/32 190.94.212.153/32 192.169.50.0/29 172.16.1.96/29 172.16.1.128/29 10.255.255.55/32 190.94.212.81/32 10.10.56.0/23 10.255.255.12/32 10.255.255.56/32 10.255.255.61/32 172.16.2.104/30 172.16.2.128/29 190.94.212.124/32 190.94.212.170/32 190.94.212.191/32 190.94.212.224/30 192.169.70.0/29 192.169.20.0/29 172.16.200.156/30 190.94.213.98/32 190.94.213.116/30 190.94.212.192/30 190.94.213.200/32 190.94.213.252/30 190.94.232.16/30 ,,,
2NETJMX204X1,ae1 ,VL-454-TUNO-2NET-TUCAN,454,WAN: 172.16.12.13/30 - LAN: 10.255.255.173/32 172.16.201.92/30 190.94.213.208/30 10.255.255.208/32 190.94.212.162/32 10.255.255.210/32 190.94.213.37/32 190.94.213.38/32 172.16.202.12/30 190.94.198.112/29 10.255.255.222/32 172.16.5.8/29 190.94.212.96/32 10.19.240.0/23 ,,,
2NETJMX204X1,ae1 ,VL-455-TUNO-2NET-MENECON,455,WAN: 172.16.12.221/30 - LAN: 10.255.255.241/32 190.94.212.84/32 ,,,
2NETJMX204X1,ae1 ,TUNO-2NET-RESIDENT,458,WAN: 172.16.12.109/30 - LAN: 190.94.212.110/32 10.255.255.197/32 172.16.202.60/30 10.19.180.0/23 10.19.184.0/23 181.225.42.104/29 ,,,
2NETJMX204X1,ae1 ,MAYORAL_PLAZA,459,WAN: 172.16.10.217/30 - LAN: 10.255.255.106/32 172.16.200.28/30 190.94.212.149/32 190.94.213.7/32 ,,,
2NETJMX204X1,ae1 ,TUNO-2NET-LOMAS,464,WAN: 172.16.12.201/30 - LAN: 190.94.232.230/32 190.94.232.92/30 10.20.86.0/23 10.20.88.0/23 190.94.198.160/29 ,,,
2NETJMX204X1,ae1 ,TUNO-DIST-DASIMERCA,472,WAN: 172.16.11.33/30 - LAN: 10.255.255.133/32 190.94.212.245/32 ,,,
2NETJMX204X1,ae1 ,TUNO-SEINCA-SALUD,473,WAN: 172.16.11.37/30 - LAN: 10.255.255.134/32 190.94.212.244/32 ,,,
2NETJMX204X1,ae1 ,VL-475-TUNO-2NET-A-CYCLONE,475,WAN: 172.16.11.165/30 - LAN: 10.255.255.157/32 190.94.213.23/32 ,,,
2NETJMX204X1,ae1 ,PCR-2NET-305,505,WAN: 172.16.10.117/30 - LAN: 10.255.255.58/32 10.255.255.70/32 10.255.255.117/32 172.16.3.100/30 190.94.212.97/32 190.94.212.98/32 190.94.212.99/32 190.94.212.100/32 190.94.212.101/32 190.94.212.102/32 190.94.212.104/32 190.94.212.105/32 190.94.212.243/32 192.169.40.2/32 ,,,
2NETJMX204X1,ae1 ,PC-2NET-EL-BOSCAL,529,WAN: 172.16.10.105/30 - LAN: 10.10.56.0/23 10.255.255.12/32 10.255.255.56/32 10.255.255.61/32 172.16.2.104/30 172.16.2.128/29 190.94.212.124/32 190.94.212.170/32 190.94.212.191/32 190.94.212.224/30 192.169.70.0/29 190.94.213.200/32 ,,,
2NETJMX204X1,ae1 ,VL-536-PC-2NET-DANAL-PARK,536,WAN: 172.16.11.189/30 - LAN: 10.255.255.161/32 172.16.200.244/30 190.94.213.132/30 ,,,
2NETJMX204X1,ae1 ,VL-551-GALI-2NET-GALIPAN,551,WAN: 172.16.12.209/30 - LAN: 190.94.232.96/30 172.16.202.112/30 10.12.30.0/23 10.12.32.0/23 10.12.36.0/23 10.255.255.233/32 ,,,
2NETJMX204X1,ae1 ,VL-572-GALI-2NET-AIKO-M,572,WAN: 172.16.12.61/30 - LAN: 10.255.255.181/32 190.94.213.244/32 ,,,
2NETJMX204X1,ae1 ,BOL-INV-COBO,607,WAN: 172.16.11.77/30 - LAN: 10.255.255.139/32 190.94.213.5/32 ,,,
2NETJMX204X1,ae1 ,BOL-2NET-PBG,612,WAN: 172.16.10.193/30 - LAN: 10.255.255.97/32 190.94.212.164/32 190.94.212.171/32 ,,,
2NETJMX204X1,ae1 ,BOL-MECADOMI-LD,617,WAN: 172.16.10.241/30 - LAN: 10.12.114.0/23 10.255.255.115/32 190.94.212.216/32 ,,,
2NETJMX204X1,ae1 ,VL-626-BOL-UBAG-SERVICES,626,WAN: 172.16.11.137/30 - LAN: 190.94.213.22/32 10.255.255.151/32 ,,,
2NETJMX204X1,ae1 ,VL-701-CAT-2NET-CATIA,701,WAN: 172.16.12.157/30 - LAN: 10.255.255.213/32 190.94.232.44/30 190.94.232.100/30 190.94.232.104/30 172.16.202.28/30 172.16.202.32/30 ,,,
2NETJMX204X1,ae1 ,VL-792-LEB-2NET-LOS-CHORROS,792,WAN: 172.16.11.161/30 - LAN: 190.94.213.76/30 10.255.255.155/32 10.13.240.0/23 10.13.242.0/23 10.13.244.0/23 10.13.246.0/23 172.16.200.224/30 ,,,
2NETJMX204X1,ae1 ,VL-958-ELUN-2NET-MARIPEREZ-II,958,WAN: 172.16.12.69/30 - LAN: 190.94.213.245/32 10.255.255.182/32 ,,,
2NETJMX204X1,ae1 ,ELUN-FAROCA-VENEZO,964,WAN: 172.16.10.49/30 - LAN: 10.10.50.0/23 10.10.168.0/23 10.12.58.0/23 10.100.0.0/30 10.255.255.31/32 10.255.255.62/32 10.255.255.67/32 172.16.2.34/32 172.16.2.35/32 172.16.2.36/32 172.16.2.48/29 172.16.2.120/30 172.16.2.184/29 172.16.2.224/30 172.16.10.48/30 172.16.10.49/32 172.16.200.48/30 190.94.212.33/32 190.94.212.34/32 190.94.212.36/32 190.94.212.37/32 190.94.212.38/32 190.94.212.39/32 190.94.212.40/32 190.94.212.41/32 190.94.212.42/32 190.94.212.43/32 190.94.212.44/32 190.94.212.45/32 190.94.212.46/32 190.94.212.47/32 190.94.212.48/32 190.94.245.228/32 ,,,
